ID,ShortName,AV_Diff,AC_Diff,PR_Diff,UI_Diff,S_Diff,C_Diff,I_Diff,A_Diff,Hamming_Distance
CVE-2024-2808,VulDB,0,0,1,0,0,0,0,0,1
CVE-2024-28088,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-2809,VulDB,0,0,1,0,0,0,0,0,1
CVE-2024-28098,Apache,0,0,0,0,1,0,0,0,1
CVE-2024-2810,VulDB,0,0,1,0,0,0,0,0,1
CVE-2024-28100,GitHub,0,0,0,0,0,1,1,1,3
CVE-2024-28103,GitHub,0,0,0,1,0,1,1,1,4
CVE-2024-28105,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-28106,GitHub,0,0,1,0,1,0,0,1,3
CVE-2024-28107,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-28108,GitHub,0,1,0,0,0,0,0,0,1
CVE-2024-2811,VulDB,0,0,1,0,0,0,0,0,1
CVE-2024-28115,GitHub,0,0,0,0,1,0,0,0,1
CVE-2024-28116,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-28117,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-28118,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-28119,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-2812,VulDB,0,0,0,0,0,1,1,1,3
CVE-2024-2813,VulDB,0,0,1,0,0,0,0,0,1
CVE-2024-2814,VulDB,0,0,1,0,0,0,0,0,1
CVE-2024-2815,VulDB,0,0,1,0,0,0,0,0,1
CVE-2024-2816,VulDB,0,0,0,0,0,0,1,1,2
CVE-2024-28164,SAP,0,0,0,0,0,0,0,0,0
CVE-2024-28166,SAP,0,1,1,0,0,0,0,0,2
CVE-2024-2817,VulDB,0,0,0,0,0,0,1,1,2
CVE-2024-28170,Intel,0,0,0,0,0,1,0,0,1
CVE-2024-28172,Intel,0,1,0,0,0,0,0,0,1
CVE-2024-28173,JetBrains,0,0,0,0,0,0,0,0,0
CVE-2024-28174,JetBrains,0,0,0,0,0,0,0,0,0
CVE-2024-28175,GitHub,0,0,0,0,0,1,1,1,3
CVE-2024-2818,GitLAb,0,0,0,0,0,0,0,1,1
CVE-2024-28186,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-2819,Hitachi,1,0,0,0,0,0,0,0,1
CVE-2024-28190,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-28191,GitHub,0,1,0,0,0,0,1,0,2
CVE-2024-28192,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-28193,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-28197,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-2820,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-28200,N-able,0,0,0,0,0,0,0,1,1
CVE-2024-28222,MITRE,0,0,0,0,0,0,0,0,0
CVE-2024-28226,OpenHarmony,0,0,1,0,0,0,1,0,2
CVE-2024-28228,JetBrains,0,0,0,0,0,0,0,0,0
CVE-2024-28229,JetBrains,0,0,0,0,0,0,0,0,0
CVE-2024-2823,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-28230,JetBrains,0,0,0,0,0,0,0,0,0
CVE-2024-28234,GitHub,0,0,0,0,1,0,0,0,1
CVE-2024-28235,GitHub,0,1,1,1,1,0,1,1,6
CVE-2024-28236,GitHub,0,0,0,0,1,0,0,0,1
CVE-2024-28237,GitHub,1,0,0,0,1,0,0,1,3
CVE-2024-28238,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-28239,GitHub,0,0,0,0,0,1,0,0,1
CVE-2024-28240,GitHub,0,0,0,1,0,0,0,0,1
CVE-2024-28241,GitHub,0,0,0,1,0,0,0,0,1
CVE-2024-28248,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-28249,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-28250,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-2829,GitLAb,0,0,0,0,0,0,0,0,0
CVE-2024-28298,CISA-ADP,0,0,1,0,0,1,0,1,3
CVE-2024-2839,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-2841,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-2850,VulDB,0,0,1,0,0,0,0,0,1
CVE-2024-2851,VulDB,0,0,1,0,0,1,1,1,4
CVE-2024-2852,VulDB,0,0,1,0,0,0,0,0,1
CVE-2024-2853,VulDB,0,0,1,0,0,1,1,1,4
CVE-2024-28535,CISA-ADP,1,0,1,0,0,0,0,0,2
CVE-2024-2854,VulDB,0,0,1,0,0,1,1,1,4
CVE-2024-2855,VulDB,0,0,1,0,0,0,0,0,1
CVE-2024-28553,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-2856,VulDB,0,0,1,0,0,0,0,0,1
CVE-2024-28729,CISA-ADP,1,0,1,0,0,0,0,0,2
CVE-2024-28730,CISA-ADP,1,0,0,0,0,0,0,0,1
CVE-2024-28731,CISA-ADP,1,0,1,1,0,1,1,0,5
CVE-2024-28739,CISA-ADP,0,0,1,1,1,0,0,0,3
CVE-2024-2874,GitLAb,0,0,0,0,0,0,0,0,0
CVE-2024-28740,CISA-ADP,0,0,0,0,0,1,1,1,3
CVE-2024-28760,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-28761,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-28762,IBM,0,1,0,0,0,0,0,0,1
CVE-2024-28772,IBM,0,1,1,0,1,1,1,0,5
CVE-2024-28781,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-2879,Wordfence,0,0,0,0,0,0,1,1,2
CVE-2024-28794,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-28795,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-28796,IBM,0,0,0,1,0,0,0,0,1
CVE-2024-28797,IBM,0,0,0,1,0,0,0,0,1
CVE-2024-28798,IBM,0,0,0,1,0,0,0,0,1
CVE-2024-28799,IBM,1,1,1,0,1,0,0,0,4
CVE-2024-2880,GitLAb,0,0,0,0,0,0,0,0,0
CVE-2024-2881,wolfSSL,1,1,0,0,0,0,0,1,3
CVE-2024-28818,MITRE,0,1,0,0,0,0,0,0,1
CVE-2024-28824,Checkmk,0,0,0,0,1,0,0,0,1
CVE-2024-28825,Checkmk,0,1,0,0,0,0,1,1,3
CVE-2024-28826,Checkmk,0,0,0,0,0,0,0,1,1
CVE-2024-28827,Checkmk,0,0,0,0,1,0,0,0,1
CVE-2024-28828,Checkmk,0,0,0,0,0,0,0,0,0
CVE-2024-2883,CISA-ADP,0,1,0,0,0,0,0,0,1
CVE-2024-28830,Checkmk,0,0,0,0,0,0,0,0,0
CVE-2024-28831,Checkmk,0,0,0,0,0,0,0,0,0
CVE-2024-28832,Checkmk,0,0,0,0,0,0,0,0,0
CVE-2024-28833,Checkmk,0,1,0,0,0,0,0,0,1
CVE-2024-2884,CISA-ADP,0,0,1,1,0,1,1,1,5
CVE-2024-2885,CISA-ADP,0,1,0,0,0,0,0,0,1
CVE-2024-28853,GitHub,0,1,0,0,1,0,0,0,2
CVE-2024-28855,GitHub,0,0,0,0,1,1,1,0,3
CVE-2024-2886,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-2887,CISA-ADP,0,0,0,1,0,0,0,0,1
CVE-2024-28872,ISC,0,0,0,0,1,0,1,0,2
CVE-2024-28876,Intel,0,1,0,0,0,0,0,0,1
CVE-2024-28887,Intel,0,1,0,1,0,0,0,0,2
CVE-2024-2891,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-2892,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-2893,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-2894,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-28947,Intel,0,0,0,0,0,0,0,0,0
CVE-2024-28948,ICS-CERT,1,0,0,0,0,0,0,0,1
CVE-2024-28949,Mattermost,0,0,0,0,0,0,0,1,1
CVE-2024-2895,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-28951,OpenHarmony,0,0,0,0,0,0,1,1,2
CVE-2024-2896,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-28962,Dell,0,0,0,0,0,0,1,1,2
CVE-2024-28964,Dell,0,0,0,0,0,0,0,0,0
CVE-2024-28965,Dell,0,0,0,0,0,0,0,0,0
CVE-2024-28966,Dell,0,0,0,0,0,0,0,0,0
CVE-2024-28967,Dell,0,0,0,0,0,0,0,0,0
CVE-2024-28968,Dell,0,0,0,0,0,0,0,0,0
CVE-2024-28969,Dell,0,0,0,0,0,0,0,0,0
CVE-2024-2897,VulDB,0,0,0,0,0,1,1,1,3
CVE-2024-28970,Dell,0,1,0,0,0,0,1,0,2
CVE-2024-28971,Dell,0,0,0,1,0,1,1,0,3
CVE-2024-28972,Dell,0,1,0,0,0,0,0,0,1
CVE-2024-28976,Dell,0,0,0,0,1,0,0,0,1
CVE-2024-28977,Dell,0,0,0,0,0,1,0,0,1
CVE-2024-28978,Dell,1,0,0,0,0,0,1,0,2
CVE-2024-28979,Dell,0,1,0,0,0,0,0,1,2
CVE-2024-2898,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-28982,Hitachi Vantara,0,0,1,0,0,0,0,0,1
CVE-2024-28983,Hitachi Vantara,0,0,0,0,0,0,1,1,2
CVE-2024-28984,Hitachi Vantara,0,0,0,0,0,0,1,1,2
CVE-2024-28987,SolarWinds,0,0,0,0,0,0,0,0,0
CVE-2024-2899,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-28990,SolarWinds,1,0,0,0,0,1,1,1,4
CVE-2024-28991,SolarWinds,1,0,0,0,1,0,0,0,2
CVE-2024-28992,SolarWinds,1,0,0,0,0,1,0,0,2
CVE-2024-28993,SolarWinds,1,0,0,0,0,1,0,0,2
CVE-2024-28995,SolarWinds,0,0,0,0,1,0,0,0,1
CVE-2024-28996,SolarWinds,1,0,0,0,0,0,0,0,1
CVE-2024-28999,SolarWinds,1,0,0,0,0,0,1,1,3
CVE-2024-2900,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-29004,SolarWinds,1,0,0,0,0,1,0,1,3
CVE-2024-2901,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-29014,CISA-ADP,0,1,0,1,0,0,0,0,2
CVE-2024-29015,Intel,0,1,0,1,0,0,0,0,2
CVE-2024-2902,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-29020,GitHub,0,0,0,1,0,1,1,1,4
CVE-2024-29024,GitHub,0,0,0,1,0,1,1,1,4
CVE-2024-29029,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-2903,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-29049,Microsoft,1,0,0,0,0,0,0,0,1
CVE-2024-29050,Microsoft,0,0,0,1,0,0,0,0,1
CVE-2024-29057,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2024-29063,Microsoft,0,0,0,0,0,0,1,1,2
CVE-2024-29064,Microsoft,0,0,1,0,0,0,0,0,1
CVE-2024-29068,Canonical,0,0,1,0,0,0,0,0,1
CVE-2024-29069,Canonical,0,0,0,0,0,1,1,1,3
CVE-2024-29073,Cisco,0,1,0,0,0,0,0,0,1
CVE-2024-29074,OpenHarmony,0,0,0,0,0,0,1,1,2
CVE-2024-29082,ICS-CERT,0,0,0,0,0,0,0,0,0
CVE-2024-29086,OpenHarmony,0,0,0,0,0,0,0,1,1
CVE-2024-29101,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-29106,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-29107,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-29108,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-29152,MITRE,0,1,0,0,0,0,0,0,1
CVE-2024-29152,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-29168,Dell,0,0,0,0,0,1,1,1,3
CVE-2024-29170,Dell,0,0,0,0,0,0,0,0,0
CVE-2024-29174,Dell,0,0,0,0,0,0,0,0,0
CVE-2024-29175,Dell,0,0,0,0,0,0,0,0,0
CVE-2024-29176,Dell,0,0,0,0,0,0,0,0,0
CVE-2024-29177,Dell,0,0,0,0,0,0,0,0,0
CVE-2024-29178,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-29181,GitHub,1,1,0,0,0,0,0,0,2
CVE-2024-29184,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-29185,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-29196,GitHub,0,0,0,0,0,1,0,0,1
CVE-2024-29201,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-29202,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-2922,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-29221,Mattermost,0,0,0,0,0,0,0,1,1
CVE-2024-29227,Synology,0,0,0,0,0,1,1,1,3
CVE-2024-29228,Synology,0,0,0,0,0,0,0,0,0
CVE-2024-29229,Synology,0,0,0,0,0,0,0,0,0
CVE-2024-2923,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-29230,Synology,0,0,0,0,0,1,1,1,3
CVE-2024-29231,Synology,0,0,0,0,0,1,1,1,3
CVE-2024-29232,Synology,0,0,0,0,0,1,1,1,3
CVE-2024-29233,Synology,0,0,0,0,0,1,1,1,3
CVE-2024-29234,Synology,0,0,0,0,0,1,1,1,3
CVE-2024-29235,Synology,0,0,0,0,0,1,1,1,3
CVE-2024-29236,Synology,0,0,0,0,0,1,1,1,3
CVE-2024-29237,Synology,0,0,0,0,0,1,1,1,3
CVE-2024-29238,Synology,0,0,0,0,0,1,1,1,3
CVE-2024-29239,Synology,0,0,0,0,0,1,1,1,3
CVE-2024-29240,Synology,0,0,0,0,0,0,0,1,1
CVE-2024-29241,Synology,0,0,0,0,1,1,0,0,2
CVE-2024-2925,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-2926,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-2929,Rockwell Automation,0,0,0,0,0,0,0,0,0
CVE-2024-29319,CISA-ADP,0,0,1,0,0,1,1,1,4
CVE-2024-2937,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-29471,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-29506,CISA-ADP,0,0,0,0,0,1,1,1,3
CVE-2024-2966,Wordfence,0,0,0,0,0,1,0,0,1
CVE-2024-2971,Glyph & Cog,0,1,1,0,0,0,0,1,3
CVE-2024-29723,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29724,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29725,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29726,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29727,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29728,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29729,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29730,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29731,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29736,CISA-ADP,0,0,0,0,0,0,1,0,1
CVE-2024-29737,CISA-ADP,0,0,1,1,0,1,1,1,5
CVE-2024-29745,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-29748,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-2976,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-2977,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-29779,CISA-ADP,0,1,1,0,0,0,0,0,2
CVE-2024-2978,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-29781,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-29784,CISA-ADP,0,0,1,0,0,0,0,1,2
CVE-2024-29786,CISA-ADP,1,1,1,0,0,0,0,0,3
CVE-2024-29787,CISA-ADP,0,1,1,0,0,0,0,0,2
CVE-2024-2979,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-2980,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-2981,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-2982,VulDB,1,0,0,0,0,1,1,1,4
CVE-2024-2983,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-29834,Apache,0,0,0,0,0,0,0,0,0
CVE-2024-2984,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-2985,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-2986,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-2987,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-29870,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29871,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29872,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29873,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29874,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29875,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29876,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-29877,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-29878,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-29879,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-2988,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-29880,JetBrains,0,0,1,0,0,1,1,1,4
CVE-2024-29889,GitHub,0,0,0,0,0,0,1,0,1
CVE-2024-2989,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-29891,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-29892,GitHub,0,0,0,1,0,1,0,0,2
CVE-2024-29893,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-29894,GitHub,0,0,0,0,1,0,0,1,2
CVE-2024-2990,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-29902,GitHub,0,0,1,1,0,0,0,0,2
CVE-2024-29903,GitHub,0,1,1,1,0,0,0,0,3
CVE-2024-2991,VulDB,0,0,0,0,0,1,1,1,3
CVE-2024-29911,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-29913,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-2992,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-29920,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-2993,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-2994,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-29945,Splunk,0,0,0,0,0,0,0,0,0
CVE-2024-29946,Splunk,0,0,0,0,0,0,0,0,0
CVE-2024-29954,Brocade,0,0,0,1,1,0,0,0,2
CVE-2024-29977,Mattermost,0,0,1,0,0,0,0,0,1
CVE-2024-29990,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2024-30007,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2024-30010,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2024-30030,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2024-30030,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-30035,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2024-30043,Microsoft,0,0,1,0,0,0,0,0,1
CVE-2024-30047,Microsoft,0,0,0,0,0,1,0,0,1
CVE-2024-30048,Microsoft,0,0,0,0,0,1,0,0,1
CVE-2024-30053,Microsoft,0,0,0,1,1,1,1,0,4
CVE-2024-30056,Microsoft,0,0,0,0,0,1,0,0,1
CVE-2024-30059,Microsoft,0,0,0,0,0,0,0,1,1
CVE-2024-3006,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-30060,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2024-3007,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-3008,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-3009,VulDB,0,0,0,0,0,1,1,1,3
CVE-2024-30092,Microsoft,0,0,1,0,1,0,0,0,2
CVE-2024-3010,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-30106,HCL,0,0,0,1,0,0,0,0,1
CVE-2024-3011,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-30117,HCL,1,1,1,0,1,0,1,1,6
CVE-2024-30118,HCL,0,0,0,0,0,1,0,0,1
CVE-2024-3012,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-30122,HCL,0,1,0,1,1,1,0,1,5
CVE-2024-30157,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-30158,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-30170,CISA-ADP,0,0,0,0,0,1,0,0,1
CVE-2024-30179,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-30182,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-30185,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-30258,GitHub,0,0,0,0,0,0,1,0,1
CVE-2024-30259,GitHub,0,0,0,0,0,0,1,0,1
CVE-2024-30260,GitHub,0,1,0,0,0,0,0,0,1
CVE-2024-30261,GitHub,0,1,0,0,0,0,0,0,1
CVE-2024-30262,GitHub,0,1,0,0,0,0,0,0,1
CVE-2024-30274,Adobe,0,0,0,0,0,0,0,0,0
CVE-2024-30281,Adobe,0,0,0,0,0,0,0,0,0
CVE-2024-30298,Adobe,0,0,0,0,0,0,0,0,0
CVE-2024-30299,Adobe,0,0,0,0,1,0,0,0,1
CVE-2024-30300,Adobe,0,0,0,0,0,0,0,0,0
CVE-2024-30314,Adobe,0,0,0,0,0,0,0,0,0
CVE-2024-3035,GitLAb,0,1,0,0,0,0,0,0,1
CVE-2024-3037,PaperCut,0,0,0,0,0,0,0,0,0
CVE-2024-30424,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-30442,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-30464,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-30465,Patchstack,0,0,0,0,0,1,1,0,2
CVE-2024-30466,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-30467,Patchstack,0,0,0,0,0,0,1,1,2
CVE-2024-30470,Patchstack,0,0,0,0,0,1,0,1,2
CVE-2024-30471,CISA-ADP,0,1,0,0,0,0,0,0,1
CVE-2024-30472,Dell,1,0,1,0,0,0,0,0,2
CVE-2024-30481,Patchstack,0,0,0,0,0,1,0,1,2
CVE-2024-30484,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-30485,Patchstack,0,0,0,0,0,0,0,0,0
CVE-2024-3049,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2024-30496,Patchstack,0,0,0,0,1,0,1,1,3
CVE-2024-30512,Patchstack,0,1,0,0,0,1,1,0,3
CVE-2024-30515,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-30517,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-30525,Patchstack,0,0,0,0,0,0,1,1,2
CVE-2024-30528,Patchstack,0,0,0,0,0,1,0,0,1
CVE-2024-30529,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-30534,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-30537,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-30538,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-30539,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-30544,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-3055,Wordfence,0,0,0,0,0,0,0,0,0
CVE-2024-3056,Red Hat,0,0,0,0,1,1,0,0,2
CVE-2024-30620,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-30621,CISA-ADP,1,0,0,0,0,1,1,0,3
CVE-2024-3077,Zephyr Project,0,0,1,0,0,1,1,0,3
CVE-2024-3082,Nozomi,0,1,0,0,0,0,0,0,1
CVE-2024-3083,Nozomi,0,0,0,0,0,0,0,0,0
CVE-2024-30889,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3092,GitLAb,0,0,0,0,0,1,1,0,2
CVE-2024-3094,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2024-30949,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-30961,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-30962,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3097,Wordfence,0,0,0,0,0,0,0,0,0
CVE-2024-31070,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-31071,OpenHarmony,0,0,0,0,0,0,0,0,0
CVE-2024-31078,OpenHarmony,0,0,0,0,0,0,0,1,1
CVE-2024-31079,F5,0,0,0,0,0,0,0,0,0
CVE-2024-31098,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-3111,CISA-ADP,0,0,1,0,0,0,0,1,2
CVE-2024-3112,CISA-ADP,0,0,0,1,1,1,1,0,4
CVE-2024-31134,JetBrains,0,0,0,0,0,0,0,0,0
CVE-2024-31135,JetBrains,0,0,0,0,0,0,0,0,0
CVE-2024-31136,JetBrains,0,0,0,0,0,0,0,0,0
CVE-2024-31137,JetBrains,0,1,0,0,1,1,1,0,4
CVE-2024-31138,JetBrains,0,0,0,0,1,0,0,0,1
CVE-2024-31139,JetBrains,0,1,1,0,0,0,0,0,2
CVE-2024-3114,GitLAb,0,0,0,0,0,0,0,1,1
CVE-2024-31140,JetBrains,0,0,0,0,1,0,1,0,2
CVE-2024-3115,GitLAb,0,0,0,0,0,0,0,0,0
CVE-2024-31151,Cisco,0,1,0,0,0,0,0,0,1
CVE-2024-31152,Cisco,0,0,0,0,0,0,0,1,1
CVE-2024-31164,Nozomi,0,0,0,0,0,0,0,1,1
CVE-2024-31165,Nozomi,0,0,0,0,0,0,0,1,1
CVE-2024-31166,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31167,Nozomi,0,0,0,0,0,0,0,1,1
CVE-2024-31168,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31169,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31170,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31171,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31172,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31173,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31174,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31175,Nozomi,0,0,0,0,0,0,0,1,1
CVE-2024-31176,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31177,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31178,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31179,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31180,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31181,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31182,Nozomi,0,0,0,0,0,0,0,1,1
CVE-2024-31183,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31184,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31185,Nozomi,0,0,0,0,0,0,0,1,1
CVE-2024-31186,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31187,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31188,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31189,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31190,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31191,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31192,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31193,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31194,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31195,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31196,Nozomi,0,0,0,0,0,0,0,1,1
CVE-2024-31197,Nozomi,0,0,0,0,0,1,0,1,2
